Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           2545 |          30.67 |          94.31 |          72.27 |          76.46 
           2546 |          33.80 |          94.23 |          72.22 |          76.63 
           2547 |          33.67 |          94.20 |          72.14 |          76.74 
           2548 |          33.06 |          94.26 |          72.04 |          76.71 
           2549 |          34.31 |          94.34 |          72.41 |          76.31 
           2550 |          31.03 |          94.30 |          71.91 |          76.78 
           2551 |          35.35 |          94.20 |          71.83 |          76.53 
           2552 |          34.89 |          94.22 |          72.24 |          76.34 
           2553 |          34.03 |          94.25 |          72.04 |          76.23 
           2554 |          34.58 |          94.35 |          72.20 |          76.31 
           2555 |          30.67 |          94.29 |          72.10 |          76.43 
           2556 |          28.19 |          94.22 |          72.07 |          76.32 
           2557 |          36.26 |          94.27 |          72.15 |          76.36 
           2558 |          33.66 |          94.24 |          72.01 |          76.44 
           2559 |          31.41 |          94.22 |          72.04 |          76.43 
           2560 |          33.40 |          94.25 |          72.17 |          76.59 
           2561 |          30.67 |          94.16 |          72.44 |          76.47 
           2562 |          36.13 |          94.15 |          72.28 |          76.41 
           2563 |          33.75 |          94.25 |          72.18 |          76.22 
           2564 |          33.97 |          94.18 |          72.18 |          76.42 
           2565 |          31.16 |          94.21 |          72.31 |          76.23 
           2566 |          32.54 |          94.29 |          72.01 |          76.34 
           2567 |          34.09 |          94.22 |          71.88 |          76.39 
           2568 |          34.00 |          94.24 |          71.97 |          76.38 
           2569 |          34.81 |          94.26 |          71.96 |          76.37 
           2570 |          33.38 |          94.31 |          71.86 |          76.59 
           2571 |          30.24 |          94.38 |          72.06 |          76.55 
           2572 |          32.12 |          94.31 |          72.01 |          76.31 
           2573 |          32.24 |          94.27 |          72.01 |          76.30 
           2574 |          31.78 |          94.30 |          71.90 |          76.39 
           2575 |          32.06 |          94.25 |          72.16 |          76.39 
           2576 |          31.24 |          94.30 |          72.09 |          76.35 
           2577 |          37.21 |          94.35 |          72.00 |          76.48 
           2578 |          37.66 |          94.40 |          72.04 |          76.55 
           2579 |          33.38 |          94.27 |          72.10 |          76.50 
           2580 |          37.08 |          94.32 |          72.22 |          76.56 
           2581 |          28.69 |          94.35 |          72.38 |          76.45 
           2582 |          34.70 |          94.32 |          72.18 |          76.25 
           2583 |          30.61 |          94.27 |          72.13 |          76.30 
           2584 |          32.46 |          94.26 |          72.14 |          76.27 
           2585 |          34.34 |          94.28 |          72.20 |          76.18 
           2586 |          38.26 |          94.30 |          72.10 |          76.44 
           2587 |          33.44 |          94.16 |          71.83 |          76.43 
           2588 |          30.59 |          94.30 |          71.97 |          76.67 
           2589 |          33.25 |          94.33 |          72.17 |          76.35 
           2590 |          35.58 |          94.34 |          72.14 |          76.41 
           2591 |          35.59 |          94.42 |          72.11 |          76.58 
           2592 |          35.23 |          94.40 |          72.28 |          76.35 
           2593 |          35.19 |          94.38 |          71.98 |          76.31 
           2594 |          34.35 |          94.37 |          72.24 |          76.37 
           2595 |          36.44 |          94.29 |          72.16 |          76.39 
           2596 |          33.36 |          94.25 |          72.19 |          76.38 
           2597 |          32.08 |          94.34 |          72.20 |          76.38 
           2598 |          34.70 |          94.35 |          72.36 |          76.41 
           2599 |          34.77 |          94.33 |          72.19 |          76.55 
           2600 |          29.92 |          94.25 |          72.24 |          76.41 
           2601 |          30.46 |          94.30 |          72.55 |          76.44 
           2602 |          33.23 |          94.37 |          72.17 |          76.09 
           2603 |          31.25 |          94.36 |          72.33 |          76.50 
           2604 |          34.37 |          94.28 |          72.24 |          76.57 
           2605 |          30.84 |          94.32 |          72.26 |          76.24 
           2606 |          32.56 |          94.46 |          72.10 |          76.33 
           2607 |          30.69 |          94.41 |          72.09 |          76.18 
           2608 |          34.49 |          94.40 |          71.96 |          76.51 
           2609 |          34.15 |          94.34 |          72.15 |          76.35 
           2610 |          33.71 |          94.31 |          71.99 |          76.40 
           2611 |          35.52 |          94.17 |          72.22 |          76.29 
           2612 |          37.75 |          94.35 |          72.10 |          76.46 
           2613 |          32.65 |          94.36 |          71.75 |          76.37 
           2614 |          33.46 |          94.40 |          71.87 |          76.49 
           2615 |          34.96 |          94.47 |          72.11 |          76.36 
           2616 |          31.33 |          94.43 |          72.12 |          76.53 
           2617 |          33.84 |          94.36 |          72.17 |          76.25 
           2618 |          35.76 |          94.46 |          71.92 |          76.26 
           2619 |          32.29 |          94.39 |          72.00 |          76.28 
           2620 |          31.63 |          94.33 |          71.89 |          76.25 
           2621 |          32.80 |          94.42 |          71.94 |          76.27 
           2622 |          33.90 |          94.45 |          71.94 |          76.39 
           2623 |          32.46 |          94.42 |          72.22 |          76.57 
           2624 |          35.76 |          94.35 |          72.22 |          76.43 
           2625 |          32.37 |          94.37 |          72.12 |          76.44 
           2626 |          35.09 |          94.35 |          71.90 |          76.44 
           2627 |          33.38 |          94.33 |          71.97 |          76.35 
           2628 |          36.10 |          94.28 |          72.03 |          76.55 
           2629 |          32.76 |          94.26 |          72.24 |          76.51 
           2630 |          37.28 |          94.35 |          72.23 |          76.58 
           2631 |          32.94 |          94.39 |          72.17 |          76.40 
           2632 |          32.75 |          94.40 |          72.12 |          76.47 
           2633 |          33.43 |          94.42 |          72.20 |          76.43 
           2634 |          31.83 |          94.40 |          72.09 |          76.44 
           2635 |          33.76 |          94.41 |          72.14 |          76.60 
           2636 |          32.42 |          94.37 |          72.22 |          76.39 
           2637 |          34.23 |          94.41 |          72.09 |          76.30 
           2638 |          33.98 |          94.43 |          72.06 |          76.41 
           2639 |          34.86 |          94.41 |          72.23 |          76.49 
           2640 |          34.27 |          94.36 |          72.21 |          76.47 
           2641 |          30.93 |          94.41 |          72.32 |          76.41 
           2642 |          33.15 |          94.45 |          72.33 |          76.58 
           2643 |          34.48 |          94.41 |          72.20 |          76.62 
           2644 |          32.13 |          94.38 |          72.33 |          76.47 
           2645 |          37.66 |          94.43 |          72.27 |          76.72 
           2646 |          32.01 |          94.43 |          72.01 |          76.52 
           2647 |          33.80 |          94.43 |          71.97 |          76.52 
           2648 |          38.54 |          94.50 |          71.78 |          76.50 
           2649 |          34.43 |          94.61 |          72.00 |          76.43 
           2650 |          31.39 |          94.60 |          71.80 |          76.37 
           2651 |          32.61 |          94.43 |          71.79 |          76.57 
           2652 |          31.98 |          94.45 |          71.83 |          76.55 
           2653 |          33.62 |          94.42 |          71.77 |          76.67 
           2654 |          34.76 |          94.47 |          72.02 |          76.64 
           2655 |          32.60 |          94.41 |          72.00 |          76.49 
           2656 |          31.28 |          94.45 |          72.08 |          76.66 
           2657 |          32.18 |          94.49 |          72.00 |          76.53 
           2658 |          34.01 |          94.53 |          71.89 |          76.61 
           2659 |          34.43 |          94.45 |          71.97 |          76.48 
           2660 |          34.93 |          94.40 |          71.77 |          76.53 
           2661 |          30.06 |          94.32 |          71.82 |          76.69 
           2662 |          36.66 |          94.33 |          71.65 |          76.91 
           2663 |          33.21 |          94.56 |          71.89 |          76.70 
           2664 |          29.98 |          94.44 |          71.69 |          76.93 
           2665 |          30.97 |          94.39 |          71.80 |          76.86 
           2666 |          30.56 |          94.42 |          71.86 |          76.90 
           2667 |          37.17 |          94.40 |          71.57 |          76.62 
           2668 |          31.90 |          94.53 |          72.03 |          76.65 
           2669 |          31.04 |          94.37 |          71.78 |          76.73 
           2670 |          29.69 |          94.38 |          71.84 |          76.70 
           2671 |          34.01 |          94.44 |          71.94 |          76.65 
           2672 |          31.48 |          94.37 |          71.98 |          76.67 
           2673 |          37.01 |          94.42 |          72.02 |          76.54 
           2674 |          31.39 |          94.35 |          72.01 |          76.46 
           2675 |          35.37 |          94.43 |          72.06 |          76.55 
           2676 |          33.78 |          94.42 |          72.32 |          76.66 
           2677 |          34.21 |          94.44 |          72.06 |          76.66 
           2678 |          31.21 |          94.40 |          72.05 |          76.40 
           2679 |          31.52 |          94.52 |          72.00 |          76.62 
           2680 |          33.24 |          94.54 |          71.89 |          76.73 
           2681 |          29.98 |          94.47 |          71.94 |          76.67 
           2682 |          35.71 |          94.40 |          72.05 |          76.54 
           2683 |          31.39 |          94.42 |          71.95 |          76.75 
           2684 |          31.99 |          94.39 |          71.93 |          76.80 
           2685 |          29.40 |          94.42 |          71.92 |          76.60 
           2686 |          33.34 |          94.54 |          72.01 |          76.70 
           2687 |          35.66 |          94.47 |          71.96 |          76.51 
           2688 |          31.89 |          94.49 |          71.97 |          76.58 
           2689 |          34.12 |          94.46 |          71.82 |          76.67 
           2690 |          32.46 |          94.50 |          71.61 |          76.75 
           2691 |          33.07 |          94.42 |          71.98 |          76.90 
           2692 |          33.43 |          94.38 |          71.93 |          76.87 
           2693 |          34.12 |          94.38 |          71.93 |          76.85 
           2694 |          34.83 |          94.46 |          71.77 |          76.97 
           2695 |          32.64 |          94.46 |          71.80 |          76.74 
           2696 |          32.95 |          94.43 |          71.94 |          76.84 
           2697 |          33.44 |          94.46 |          71.88 |          77.01 
           2698 |          33.21 |          94.49 |          71.96 |          76.86 
           2699 |          34.47 |          94.51 |          71.89 |          76.98 
           2700 |          34.29 |          94.37 |          71.81 |          76.48 
           2701 |          29.45 |          94.51 |          71.71 |          76.70 
           2702 |          33.56 |          94.39 |          71.83 |          76.72 
           2703 |          30.23 |          94.48 |          71.70 |          76.94 
           2704 |          33.12 |          94.45 |          71.99 |          76.98 
           2705 |          35.77 |          94.47 |          71.91 |          77.01 
           2706 |          33.43 |          94.53 |          71.96 |          76.81 
           2707 |          35.95 |          94.48 |          71.95 |          76.83 
           2708 |          30.94 |          94.50 |          71.86 |          76.94 
           2709 |          34.21 |          94.55 |          71.71 |          77.03 
           2710 |          31.12 |          94.44 |          71.96 |          76.85 
           2711 |          33.77 |          94.46 |          71.48 |          77.01 
           2712 |          28.47 |          94.39 |          71.89 |          76.95 
           2713 |          32.59 |          94.39 |          71.89 |          76.93 
           2714 |          34.84 |          94.42 |          71.94 |          76.89 
           2715 |          32.49 |          94.41 |          71.79 |          77.18 
           2716 |          33.03 |          94.41 |          71.63 |          77.07 
           2717 |          33.07 |          94.41 |          71.45 |          76.90 
           2718 |          34.71 |          94.44 |          71.79 |          76.87 
           2719 |          33.40 |          94.38 |          71.79 |          77.01 
           2720 |          35.83 |          94.38 |          71.87 |          76.92 
           2721 |          33.93 |          94.36 |          71.79 |          76.91 
           2722 |          33.95 |          94.46 |          71.83 |          76.71 
           2723 |          34.09 |          94.44 |          71.95 |          76.68 
           2724 |          33.32 |          94.51 |          71.96 |          76.93 
           2725 |          34.54 |          94.49 |          71.82 |          76.92 
           2726 |          33.57 |          94.50 |          71.77 |          77.02 
           2727 |          31.98 |          94.53 |          71.91 |          76.85 
           2728 |          30.84 |          94.36 |          71.91 |          76.97 
           2729 |          35.41 |          94.38 |          72.04 |          77.04 
           2730 |          33.22 |          94.49 |          72.05 |          76.98 
           2731 |          31.08 |          94.45 |          72.04 |          77.03 
           2732 |          31.06 |          94.56 |          71.99 |          77.14 
           2733 |          31.28 |          94.56 |          72.00 |          77.08 
           2734 |          33.91 |          94.50 |          72.03 |          77.16 
           2735 |          32.36 |          94.57 |          71.97 |          77.03 
           2736 |          32.64 |          94.46 |          72.00 |          76.83 
           2737 |          31.19 |          94.50 |          72.07 |          76.96 
           2738 |          31.30 |          94.43 |          71.89 |          77.05 
           2739 |          33.50 |          94.50 |          72.00 |          77.06 
           2740 |          28.37 |          94.50 |          72.15 |          77.00 
           2741 |          31.83 |          94.55 |          71.94 |          76.81 
           2742 |          28.46 |          94.46 |          72.02 |          76.80 
           2743 |          33.77 |          94.51 |          72.08 |          76.79 
           2744 |          33.95 |          94.50 |          72.11 |          76.65 
           2745 |          35.13 |          94.52 |          72.17 |          76.77 
           2746 |          35.41 |          94.45 |          71.99 |          76.88 
           2747 |          33.81 |          94.43 |          72.00 |          76.81 
           2748 |          35.28 |          94.42 |          71.96 |          76.95 
           2749 |          31.88 |          94.43 |          71.94 |          76.87 
           2750 |          29.53 |          94.45 |          72.01 |          76.91 
           2751 |          28.51 |          94.45 |          71.85 |          76.67 
           2752 |          32.45 |          94.47 |          71.77 |          76.86 
           2753 |          34.24 |          94.43 |          71.76 |          76.74 
           2754 |          34.77 |          94.43 |          71.75 |          76.75 
           2755 |          33.37 |          94.54 |          71.82 |          76.71 
           2756 |          30.43 |          94.50 |          71.83 |          76.84 
           2757 |          31.15 |          94.58 |          71.94 |          76.69 
           2758 |          31.70 |          94.53 |          71.74 |          76.79 
           2759 |          34.16 |          94.47 |          71.84 |          76.68 
           2760 |          33.82 |          94.48 |          71.89 |          76.73 
           2761 |          29.11 |          94.53 |          71.89 |          76.52 
           2762 |          30.63 |          94.52 |          71.96 |          76.63 
           2763 |          32.08 |          94.38 |          71.77 |          76.53 
           2764 |          35.65 |          94.42 |          71.97 |          76.89 
           2765 |          35.33 |          94.44 |          71.71 |          76.83 
           2766 |          29.53 |          94.47 |          71.77 |          76.69 
           2767 |          33.98 |          94.40 |          71.61 |          76.59 
           2768 |          30.74 |          94.52 |          71.85 |          76.62 
           2769 |          32.52 |          94.48 |          72.04 |          76.62 
           2770 |          31.33 |          94.47 |          71.99 |          76.81 
           2771 |          34.16 |          94.42 |          71.96 |          76.61 
           2772 |          30.31 |          94.38 |          71.98 |          76.83 
           2773 |          30.79 |          94.37 |          71.98 |          76.82 
           2774 |          28.39 |          94.35 |          71.83 |          76.65 
           2775 |          36.45 |          94.36 |          71.81 |          76.62 
           2776 |          33.58 |          94.39 |          71.57 |          76.96 
           2777 |          31.23 |          94.38 |          71.70 |          76.68 
           2778 |          30.02 |          94.35 |          71.64 |          76.46 
           2779 |          33.01 |          94.31 |          71.68 |          76.45 
           2780 |          32.79 |          94.36 |          71.67 |          76.50 
           2781 |          30.92 |          94.45 |          71.62 |          76.47 
           2782 |          35.55 |          94.44 |          71.65 |          76.31 
           2783 |          34.42 |          94.52 |          71.81 |          76.43 
           2784 |          30.87 |          94.55 |          72.01 |          76.63 
           2785 |          32.56 |          94.48 |          71.71 |          76.50 
           2786 |          33.50 |          94.48 |          71.76 |          76.32 
           2787 |          33.11 |          94.47 |          71.74 |          76.44 
           2788 |          33.38 |          94.49 |          71.81 |          76.33 
           2789 |          26.87 |          94.46 |          71.86 |          76.22 
           2790 |          35.28 |          94.55 |          71.98 |          76.39 
           2791 |          29.36 |          94.53 |          71.80 |          76.53 
           2792 |          33.05 |          94.52 |          71.77 |          76.75 
           2793 |          33.36 |          94.50 |          71.78 |          76.86 
           2794 |          35.18 |          94.41 |          71.79 |          76.92 
           2795 |          35.56 |          94.48 |          71.77 |          76.79 
           2796 |          35.95 |          94.47 |          71.99 |          76.83 
           2797 |          33.29 |          94.48 |          71.95 |          76.54 
           2798 |          33.20 |          94.51 |          71.80 |          76.59 
           2799 |          30.07 |          94.53 |          71.72 |          76.52 
           2800 |          31.98 |          94.54 |          71.67 |          76.52 
           2801 |          31.11 |          94.53 |          71.84 |          76.58 
           2802 |          30.60 |          94.44 |          71.86 |          76.57 
           2803 |          33.16 |          94.44 |          71.74 |          76.76 
           2804 |          29.64 |          94.36 |          71.71 |          76.51 
           2805 |          36.61 |          94.45 |          71.72 |          76.53 
           2806 |          32.10 |          94.42 |          71.93 |          76.66 
           2807 |          32.75 |          94.35 |          71.80 |          76.62 
           2808 |          30.92 |          94.30 |          71.84 |          76.44 
           2809 |          33.16 |          94.31 |          71.76 |          76.53 
           2810 |          30.73 |          94.39 |          72.00 |          76.59 
           2811 |          32.67 |          94.46 |          71.81 |          76.41 
           2812 |          39.08 |          94.38 |          71.86 |          76.55 
           2813 |          31.88 |          94.41 |          71.88 |          76.62 
           2814 |          32.78 |          94.45 |          71.97 |          76.45 
           2815 |          34.88 |          94.48 |          72.00 |          76.50 
           2816 |          30.21 |          94.41 |          72.05 |          76.62 
           2817 |          36.14 |          94.41 |          71.97 |          76.56 
           2818 |          37.84 |          94.47 |          71.98 |          76.54 
           2819 |          28.60 |          94.44 |          72.02 |          76.48 
           2820 |          31.03 |          94.45 |          72.02 |          76.63 
           2821 |          30.57 |          94.45 |          72.05 |          76.51 
           2822 |          30.33 |          94.49 |          72.07 |          76.59 
           2823 |          33.87 |          94.44 |          72.09 |          76.69 
           2824 |          30.38 |          94.47 |          72.05 |          76.80 
           2825 |          32.62 |          94.49 |          72.09 |          76.73 
           2826 |          32.85 |          94.52 |          71.96 |          76.65 
           2827 |          30.73 |          94.46 |          72.10 |          76.76 
           2828 |          33.67 |          94.42 |          72.04 |          76.76 
           2829 |          29.68 |          94.47 |          71.84 |          76.66 
           2830 |          31.32 |          94.50 |          72.09 |          76.55 
           2831 |          32.36 |          94.39 |          72.29 |          76.77 
           2832 |          30.77 |          94.47 |          71.85 |          76.63 
           2833 |          32.17 |          94.53 |          71.82 |          76.54 
           2834 |          34.54 |          94.56 |          71.74 |          76.50 
           2835 |          34.54 |          94.50 |          71.63 |          76.44 
           2836 |          32.07 |          94.47 |          71.65 |          76.55 
           2837 |          30.76 |          94.51 |          71.79 |          76.52 
           2838 |          31.92 |          94.49 |          71.77 |          76.45 
           2839 |          33.22 |          94.53 |          71.89 |          76.49 
           2840 |          32.39 |          94.51 |          72.00 |          76.55 
           2841 |          31.22 |          94.49 |          72.03 |          76.50 
           2842 |          30.92 |          94.43 |          72.13 |          76.60 
           2843 |          35.39 |          94.30 |          72.21 |          76.56 
           2844 |          30.05 |          94.31 |          71.97 |          76.56 
           2845 |          30.58 |          94.36 |          71.95 |          76.50 
           2846 |          34.04 |          94.51 |          71.96 |          76.40 
           2847 |          31.09 |          94.48 |          71.62 |          76.30 
           2848 |          35.40 |          94.51 |          71.52 |          76.39 
           2849 |          35.59 |          94.52 |          71.74 |          76.48 
           2850 |          31.83 |          94.55 |          71.87 |          76.46 
           2851 |          34.68 |          94.52 |          71.76 |          76.40 
           2852 |          33.14 |          94.47 |          71.58 |          76.54 
           2853 |          31.41 |          94.50 |          71.83 |          76.49 
           2854 |          33.70 |          94.49 |          71.96 |          76.51 
           2855 |          31.35 |          94.47 |          72.04 |          76.58 
           2856 |          29.02 |          94.48 |          72.03 |          76.53 
           2857 |          31.75 |          94.44 |          72.00 |          76.59 
           2858 |          33.71 |          94.43 |          72.13 |          76.90 
           2859 |          31.94 |          94.44 |          72.12 |          76.84 
           2860 |          33.15 |          94.50 |          71.86 |          76.49 
           2861 |          32.17 |          94.44 |          72.14 |          76.75 
           2862 |          32.99 |          94.52 |          72.03 |          76.73 
           2863 |          33.68 |          94.53 |          72.23 |          76.73 
           2864 |          32.60 |          94.52 |          72.09 |          76.79 
           2865 |          35.40 |          94.54 |          72.12 |          76.65 
           2866 |          31.37 |          94.51 |          71.99 |          76.61 
           2867 |          32.57 |          94.56 |          71.96 |          76.68 
           2868 |          31.46 |          94.56 |          72.16 |          76.50 
           2869 |          33.16 |          94.56 |          72.20 |          76.47 
           2870 |          33.59 |          94.50 |          71.96 |          76.51 
           2871 |          33.88 |          94.54 |          71.97 |          76.62 
           2872 |          33.26 |          94.48 |          72.24 |          76.49 
           2873 |          33.80 |          94.53 |          71.91 |          76.72 
           2874 |          33.81 |          94.57 |          71.99 |          76.69 
           2875 |          31.37 |          94.52 |          72.04 |          76.79 
           2876 |          32.16 |          94.46 |          72.15 |          76.76 
           2877 |          35.85 |          94.52 |          72.21 |          76.80 
           2878 |          33.44 |          94.61 |          72.15 |          76.76 
           2879 |          33.38 |          94.60 |          72.11 |          76.61 
           2880 |          31.86 |          94.52 |          72.07 |          76.88 
           2881 |          37.92 |          94.60 |          72.10 |          76.75 
           2882 |          31.57 |          94.50 |          72.08 |          76.69 
           2883 |          30.72 |          94.51 |          71.98 |          76.83 
           2884 |          33.25 |          94.47 |          72.30 |          77.01 
           2885 |          35.22 |          94.44 |          72.19 |          76.81 
           2886 |          34.94 |          94.42 |          72.17 |          76.90 
           2887 |          31.38 |          94.39 |          72.20 |          76.93 
           2888 |          31.86 |          94.49 |          72.27 |          76.95 
           2889 |          34.43 |          94.50 |          72.19 |          76.94 
           2890 |          35.65 |          94.56 |          72.25 |          76.92 
           2891 |          34.97 |          94.61 |          72.23 |          77.03 
           2892 |          31.37 |          94.56 |          72.24 |          77.03 
           2893 |          32.68 |          94.60 |          72.19 |          76.94 
           2894 |          33.48 |          94.56 |          72.16 |          76.93 
           2895 |          35.31 |          94.58 |          72.13 |          76.66 
           2896 |          32.32 |          94.59 |          72.33 |          76.95 
           2897 |          32.07 |          94.51 |          72.22 |          76.68 
           2898 |          36.78 |          94.54 |          72.20 |          76.98 
           2899 |          30.94 |          94.61 |          72.13 |          76.88 
           2900 |          30.65 |          94.57 |          72.15 |          77.17 
           2901 |          31.30 |          94.56 |          72.10 |          77.06 
           2902 |          33.94 |          94.62 |          72.24 |          76.76 
           2903 |          36.19 |          94.65 |          72.00 |          76.86 
           2904 |          28.96 |          94.61 |          72.07 |          77.10 
           2905 |          33.73 |          94.59 |          71.97 |          76.98 
           2906 |          35.51 |          94.62 |          71.92 |          76.84 
           2907 |          33.48 |          94.55 |          71.76 |          77.06 
           2908 |          29.57 |          94.42 |          71.92 |          76.77 
           2909 |          32.13 |          94.42 |          72.02 |          76.82 
           2910 |          31.60 |          94.54 |          72.01 |          76.92 
           2911 |          30.92 |          94.55 |          71.97 |          76.86 
           2912 |          31.46 |          94.49 |          71.92 |          76.86 
           2913 |          34.55 |          94.48 |          71.90 |          76.72 
           2914 |          34.07 |          94.53 |          71.83 |          76.86 
           2915 |          30.97 |          94.47 |          72.07 |          76.97 
           2916 |          33.20 |          94.47 |          71.86 |          76.90 
           2917 |          34.82 |          94.43 |          71.93 |          77.12 
           2918 |          31.95 |          94.52 |          71.98 |          77.25 
           2919 |          30.02 |          94.57 |          72.00 |          77.12 
           2920 |          33.31 |          94.56 |          71.83 |          77.09 
           2921 |          32.93 |          94.47 |          71.94 |          77.06 
           2922 |          31.82 |          94.53 |          71.83 |          77.06 
           2923 |          31.73 |          94.53 |          71.97 |          76.99 
           2924 |          35.16 |          94.54 |          71.75 |          77.03 
           2925 |          29.90 |          94.55 |          71.85 |          77.10 
           2926 |          30.59 |          94.57 |          71.85 |          77.11 
           2927 |          29.30 |          94.56 |          71.87 |          77.12 
           2928 |          32.13 |          94.59 |          71.81 |          77.06 
           2929 |          30.50 |          94.65 |          71.87 |          77.06 
           2930 |          29.97 |          94.63 |          71.70 |          77.25 
           2931 |          30.89 |          94.69 |          71.75 |          77.26 
           2932 |          30.45 |          94.58 |          71.85 |          77.23 
           2933 |          34.46 |          94.57 |          71.99 |          77.11 
           2934 |          34.01 |          94.61 |          71.88 |          77.20 
           2935 |          32.07 |          94.66 |          71.90 |          77.32 
           2936 |          33.39 |          94.53 |          71.87 |          77.16 
           2937 |          31.14 |          94.57 |          72.04 |          77.26 
           2938 |          31.85 |          94.71 |          71.84 |          77.22 
           2939 |          29.01 |          94.64 |          71.96 |          77.17 
           2940 |          33.09 |          94.65 |          72.09 |          77.05 
           2941 |          31.05 |          94.61 |          71.89 |          77.09 
           2942 |          29.35 |          94.65 |          71.96 |          76.85 
           2943 |          33.46 |          94.65 |          72.09 |          76.97 
           2944 |          34.15 |          94.61 |          72.17 |          77.15 
           2945 |          33.90 |          94.77 |          71.70 |          76.92 
           2946 |          31.88 |          94.74 |          71.62 |          76.90 
           2947 |          28.76 |          94.74 |          71.81 |          77.07 
           2948 |          30.60 |          94.68 |          71.90 |          77.04 
           2949 |          29.35 |          94.62 |          72.11 |          77.05 
           2950 |          35.70 |          94.62 |          71.94 |          77.16 
           2951 |          32.31 |          94.65 |          72.03 |          77.19 
           2952 |          35.10 |          94.69 |          71.72 |          76.92 
           2953 |          30.88 |          94.67 |          71.93 |          77.07 
           2954 |          32.96 |          94.76 |          71.66 |          76.89 
           2955 |          32.35 |          94.75 |          71.70 |          76.97 
           2956 |          30.64 |          94.68 |          71.75 |          76.91 
           2957 |          32.45 |          94.68 |          71.78 |          76.89 
           2958 |          31.50 |          94.76 |          71.99 |          77.01 
           2959 |          33.95 |          94.77 |          71.76 |          77.04 
           2960 |          32.27 |          94.72 |          71.91 |          77.11 
           2961 |          34.06 |          94.75 |          71.61 |          77.24 
           2962 |          29.59 |          94.65 |          71.95 |          77.00 
           2963 |          35.82 |          94.68 |          71.88 |          76.87 
           2964 |          30.05 |          94.64 |          71.68 |          76.90 
           2965 |          32.69 |          94.62 |          71.76 |          76.75 
           2966 |          26.90 |          94.63 |          72.00 |          76.80 
           2967 |          34.74 |          94.68 |          71.68 |          76.94 
           2968 |          32.07 |          94.69 |          71.63 |          76.91 
           2969 |          31.72 |          94.76 |          71.56 |          77.17 
           2970 |          30.59 |          94.70 |          71.63 |          77.01 
           2971 |          34.43 |          94.71 |          71.73 |          76.87 
           2972 |          29.68 |          94.63 |          71.82 |          76.89 
           2973 |          35.85 |          94.65 |          71.88 |          76.89 
           2974 |          31.35 |          94.62 |          71.70 |          76.95 
           2975 |          34.93 |          94.71 |          71.78 |          76.95 
           2976 |          32.54 |          94.71 |          71.63 |          77.04 
           2977 |          32.80 |          94.73 |          71.66 |          76.96 
           2978 |          32.81 |          94.79 |          71.73 |          76.94 
           2979 |          32.04 |          94.79 |          71.91 |          77.06 
           2980 |          30.08 |          94.76 |          72.03 |          76.91 
           2981 |          33.22 |          94.69 |          71.88 |          77.18 
           2982 |          32.49 |          94.68 |          72.04 |          77.12 
           2983 |          29.38 |          94.70 |          72.17 |          77.16 
           2984 |          33.59 |          94.73 |          72.20 |          77.09 
           2985 |          28.68 |          94.74 |          71.97 |          76.95 
           2986 |          32.65 |          94.62 |          72.12 |          77.05 
           2987 |          33.30 |          94.72 |          71.97 |          76.93 
           2988 |          34.80 |          94.82 |          71.73 |          77.15 
           2989 |          35.00 |          94.85 |          71.56 |          77.01 
           2990 |          32.01 |          94.78 |          71.82 |          76.92 
           2991 |          35.95 |          94.75 |          71.57 |          77.04 
           2992 |          32.32 |          94.71 |          72.11 |          77.02 
           2993 |          33.08 |          94.73 |          72.04 |          76.88 
           2994 |          35.54 |          94.82 |          71.83 |          76.69 
           2995 |          31.52 |          94.78 |          71.88 |          76.67 
           2996 |          31.59 |          94.75 |          71.77 |          76.78 
           2997 |          36.58 |          94.76 |          71.70 |          76.88 
           2998 |          29.23 |          94.70 |          71.97 |          76.73 
